name,group,prep_col,description,val_accuracy,val_f1_macro,val_f1_fox,val_f1_nbc,val_prec_mac,val_rec_mac,elapsed_s
G1_MNB_w12_mf5000_a1.0,G1_MNB_alpha,headline_lowercase,"MNB alpha=1.0, word (1,2), mf=5000, norm=None",0.7532205494334937,0.7457604838990763,0.7893109540636042,0.7022100137345486,0.7447236863715685,0.7626170633212934,10.922
G1_MNB_w12_mf5000_a0.01,G1_MNB_alpha,headline_lowercase,"MNB alpha=0.01, word (1,2), mf=5000, norm=None",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,10.12
G1_MNB_w12_mf5000_a0.05,G1_MNB_alpha,headline_lowercase,"MNB alpha=0.05, word (1,2), mf=5000, norm=None",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,13.955
G1_MNB_w12_mf5000_a0.1,G1_MNB_alpha,headline_lowercase,"MNB alpha=0.1, word (1,2), mf=5000, norm=None",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,10.143
G1_MNB_w12_mf5000_a0.0001,G1_MNB_alpha,headline_lowercase,"MNB alpha=0.0001, word (1,2), mf=5000, norm=None",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,10.295
G1_MNB_w12_mf5000_a0.001,G1_MNB_alpha,headline_lowercase,"MNB alpha=0.001, word (1,2), mf=5000, norm=None",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,10.302
G2_MNB_w12_mf5000_a0.1,G2_MNB_feature_count,headline_lowercase,"MNB alpha=0.1, word (1,2), mf=5000, norm=None",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,11.372
G3_MNB_w12_mf5000_a0.1,G3_MNB_ngrams,headline_lowercase,"MNB alpha=0.1, word (1, 2), mf=5000, norm=None",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,11.279
G4_MNB_w12_mf5000_prep_minimal,G4_MNB_preprocessing,headline_minimal,"MNB alpha=0.1, word (1,2), mf=5000, prep=minimal",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,11.2
G4_MNB_w12_mf5000_prep_nopunct,G4_MNB_preprocessing,headline_nopunct,"MNB alpha=0.1, word (1,2), mf=5000, prep=nopunct",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,11.53
G4_MNB_w12_mf5000_prep_lowercase,G4_MNB_preprocessing,headline_lowercase,"MNB alpha=0.1, word (1,2), mf=5000, prep=lowercase",0.7531688136996223,0.7457025399978536,0.7892760920454044,0.7021289879503028,0.7446613112685506,0.7625461715022095,11.259
G1_MNB_w12_mf5000_a2.0,G1_MNB_alpha,headline_lowercase,"MNB alpha=2.0, word (1,2), mf=5000, norm=None",0.7529101350302654,0.7454870900360957,0.7889527176314627,0.7020214624407287,0.7445156178791666,0.7624330079239452,11.177
G1_LR_w11_mf2000,G1_LR_feature_count,headline_lowercase,"word unigrams, mf=2000, C=1",0.7725697139013917,0.7451803775019683,0.8287228239694537,0.6616379310344828,0.7589701484635744,0.7378553062630531,5.221
G3_MNB_w11_mf5000_a0.1,G3_MNB_ngrams,headline_lowercase,"MNB alpha=0.1, word (1, 1), mf=5000, norm=None",0.7492886336592685,0.7427699805454082,0.7837186467910381,0.7018213142997785,0.7433455844754145,0.7619043857158043,4.201
